nohup: ignoring input
2026-03-04 15:45:19.647 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:19.682 | SUCCESS  | __main__:worker:100 - Worker 2: 成功 https://www.doordash.com/store/chucks-wings-philadelphia-27597590/
2026-03-04 15:45:20.644 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:20.645 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:20.675 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/convenience/store/weis-markets-ephrata-2330898/
2026-03-04 15:45:22.109 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:22.110 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:22.143 | SUCCESS  | __main__:worker:100 - Worker 6: 成功 https://www.doordash.com/convenience/store/walgreens-king-of-prussia-1114273/
2026-03-04 15:45:22.863 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:22.868 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:22.869 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:22.883 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:22.883 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:22.891 | SUCCESS  | __main__:worker:100 - Worker 2: 成功 https://www.doordash.com/convenience/store/sheetz-lancaster-2458423/
2026-03-04 15:45:22.908 | SUCCESS  | __main__:worker:100 - Worker 4: 成功 https://www.doordash.com/convenience/store/family-dollar-scranton-31600245/
2026-03-04 15:45:25.210 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:25.211 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:25.229 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/high-burgers-bethlehem-36572771/
2026-03-04 15:45:25.561 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:25.561 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:25.611 | SUCCESS  | __main__:worker:100 - Worker 2: 成功 https://www.doordash.com/store/shake-shack-bronx-35663731/
2026-03-04 15:45:25.640 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:25.640 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:25.661 | SUCCESS  | __main__:worker:100 - Worker 6: 成功 https://www.doordash.com/store/smoke-signals-lake-placid-34357260/
2026-03-04 15:45:25.737 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:25.737 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:25.755 | SUCCESS  | __main__:worker:100 - Worker 9: 成功 https://www.doordash.com/store/malelani-cafe-philadelphia-946466/
2026-03-04 15:45:26.432 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:26.432 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:26.460 | SUCCESS  | __main__:worker:100 - Worker 7: 成功 https://www.doordash.com/store/spoonful-thai-bistro-west-reading-2534531/
2026-03-04 15:45:26.711 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:27.120 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:28.254 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:28.911 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:28.912 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:28.940 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/italian-village-pizza-pittsburgh-591191/
2026-03-04 15:45:29.911 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:29.912 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:29.932 | SUCCESS  | __main__:worker:100 - Worker 9: 成功 https://www.doordash.com/store/taco-bell-fishkill-2355173/
2026-03-04 15:45:30.012 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:30.013 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:30.065 | SUCCESS  | __main__:worker:100 - Worker 8: 成功 https://www.doordash.com/store/tarascos-mexican-restaurant-(cassville-rd-nw)-cartersville-23560725/
2026-03-04 15:45:30.814 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:30.814 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:30.853 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/marias-bistro-mexicano-brooklyn-463591/
2026-03-04 15:45:31.552 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:32.229 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:32.230 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:32.245 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:32.249 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/sobol-rochester-2409363/
2026-03-04 15:45:34.035 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:34.036 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:34.062 | SUCCESS  | __main__:worker:100 - Worker 8: 成功 https://www.doordash.com/store/chopt-creative-salad-co.-new-york-871295/
2026-03-04 15:45:34.293 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:34.293 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:34.306 | SUCCESS  | __main__:worker:100 - Worker 2: 成功 https://www.doordash.com/convenience/store/five-below-mohegan-lake-31616540/
2026-03-04 15:45:34.789 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:34.790 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:34.804 | SUCCESS  | __main__:worker:100 - Worker 6: 成功 https://www.doordash.com/convenience/store/five-below-howard-beach-31616817/
2026-03-04 15:45:35.557 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:35.558 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:35.574 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/yoon-haeundae-galbi-new-york-36404321/
2026-03-04 15:45:36.387 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:37.060 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:37.061 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:37.113 | SUCCESS  | __main__:worker:100 - Worker 8: 成功 https://www.doordash.com/store/best-bagel-&amp;-coffee-new-york-25093558/
2026-03-04 15:45:37.725 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:38.585 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:38.585 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:38.599 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/cameo-drive-in-aspers-38925395/
2026-03-04 15:45:38.937 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:38.938 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:38.970 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/kawa-sushi-massapequa-23103205/
2026-03-04 15:45:39.168 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:40.007 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:40.007 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:40.018 | SUCCESS  | __main__:worker:100 - Worker 8: 成功 https://www.doordash.com/store/over-easy-huntington-huntington-25611161/
2026-03-04 15:45:41.713 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:41.714 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:41.728 | SUCCESS  | __main__:worker:100 - Worker 6: 成功 https://www.doordash.com/store/grand-market-brooklyn-1672146/
2026-03-04 15:45:41.821 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:41.821 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:41.834 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/josephs-restaurant-new-york-24938410/
2026-03-04 15:45:42.754 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:42.754 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:42.770 | SUCCESS  | __main__:worker:100 - Worker 8: 成功 https://www.doordash.com/store/dunkin'-plattsburgh-33193347/
2026-03-04 15:45:43.309 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:43.309 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:43.325 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/fresh-taco-ridgewood-26082305/
2026-03-04 15:45:44.878 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:44.879 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:44.896 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/miso-asian-restaurant-kingston-23037603/
2026-03-04 15:45:45.186 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:45.187 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:45.218 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/victor's-pizza-&amp;-pasta-house-melville-115276/
2026-03-04 15:45:46.187 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:46.187 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:46.203 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/la-rosa-chicken-&amp;-grill-staten-island-145799/
2026-03-04 15:45:46.702 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:46.712 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:46.712 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:46.728 | SUCCESS  | __main__:worker:100 - Worker 4: 成功 https://www.doordash.com/store/green-jade-depew-35666687/
2026-03-04 15:45:47.451 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:47.452 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:47.470 | SUCCESS  | __main__:worker:100 - Worker 7: 成功 https://www.doordash.com/store/jajaja-mexicana-new-york-34613543/
2026-03-04 15:45:47.634 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:47.635 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:47.647 | SUCCESS  | __main__:worker:100 - Worker 8: 成功 https://www.doordash.com/store/the-kettle-black-brooklyn-145011/
2026-03-04 15:45:48.408 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:48.715 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:48.715 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:48.730 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/panini-palace-brooklyn-27796992/
2026-03-04 15:45:50.133 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:50.134 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:50.151 | SUCCESS  | __main__:worker:100 - Worker 2: 成功 https://www.doordash.com/convenience/store/dollar-general-liverpool-2321263/
2026-03-04 15:45:50.312 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:50.312 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:50.333 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:50.333 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:50.333 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/convenience/store/hannaford-schenectady-27551293/
2026-03-04 15:45:50.357 | SUCCESS  | __main__:worker:100 - Worker 8: 成功 https://www.doordash.com/store/la-pizza-italia--new-york-27981142/
2026-03-04 15:45:50.812 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:50.813 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:50.828 | SUCCESS  | __main__:worker:100 - Worker 4: 成功 https://www.doordash.com/store/the-hideaway-saratoga-springs-609349/
2026-03-04 15:45:50.837 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:50.837 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:50.856 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/acai-aura-astoria-38655659/
2026-03-04 15:45:51.744 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:51.744 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:51.757 | SUCCESS  | __main__:worker:100 - Worker 9: 成功 https://www.doordash.com/convenience/store/petsmart-geneseo-2386226/
2026-03-04 15:45:52.211 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:52.212 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:52.236 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/gourmet-whaler-cold-spring-harbor-38294917/
2026-03-04 15:45:53.197 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:53.197 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:53.213 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/the-burger-den-lake-worth-1534317/
2026-03-04 15:45:53.216 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:53.217 | INFO     | __main__:worker:81 - 成功  延时 10秒
